Class	Category	Assay	Cell_line	Original_ID	Target	Experiment	Peak_accession	Peak_file	start_in_gene_filter	IR_total_annotated	NonIR_total_annotated	IR_event_region_overlap	NonIR_event_region_overlap	IR_event_region_occupancy_%	NonIR_event_region_occupancy_%	event_region_peak_event_count_IR	event_region_peak_event_count_NonIR	event_region_odds_ratio	event_region_fisher_p_value	IR_intron_only_overlap	NonIR_intron_only_overlap	IR_intron_only_occupancy_%	NonIR_intron_only_occupancy_%	intron_only_peak_event_count_IR	intron_only_peak_event_count_NonIR	intron_only_odds_ratio	intron_only_fisher_p_value	Source_File	metric	IR_occupancy_rate_corrected	NonIR_occupancy_rate_corrected	occupancy_ratio_corrected	log2_IR_vs_nonIR_occupancy_ratio	delta_occupancy_%	raw_occupancy_ratio	minus_log10_fisher_p
negative_only	TF	TF ChIP-seq	K562	ATF7	ATF7	ENCSR972ZBV	ENCFF371SJR	/rhome/yzhan677/bigdata/ChIP-seq_K562/ATF7/ATF7_K562_ENCSR972ZBV_ENCFF371SJR_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	343	778	12.967863894139883	13.561094648771135	582	1485	0.9497369002923578	0.4685809276865252	140	171	5.293005671077505	2.9806519086630643	195	205	1.8191453350608724	4.0954868307049733e-07	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.12981859410430838	0.13567445102823283	0.9568389119724103	-0.06365203377094943	-0.5932307546312519	0.9562549506514204	0.3292153921561825
negative_only	TF	TF ChIP-seq	K562	CREB1	CREB1	ENCSR471WXT	ENCFF970QKS	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREB1/CREB1_K562_ENCSR471WXT_ENCFF970QKS_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	201	306	7.599243856332703	5.333798152344431	294	464	1.4596651262796445	7.714978356148878e-05	100	80	3.780718336483932	1.3944570332926616	128	96	2.7784872298624754	1.9529711479634788e-11	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.07615268329554044	0.05341582432903451	1.4256577381723035	0.5116276713271735	2.265445703988272	1.4247340524111345	4.112665287982984
negative_only	TF	TF ChIP-seq	K562	CREB3	CREB3	ENCSR093FKD	ENCFF606EUI	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREB3/CREB3_K562_ENCSR093FKD_ENCFF606EUI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	114	238	4.310018903591682	4.148509674045669	152	514	1.0406854167980903	0.7255195019641074	42	40	1.5879017013232517	0.6972285166463308	49	48	2.2980599308490204	0.0002775694892856	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.04327286470143613	0.041565005228302546	1.041088879064321	0.05809323858142017	0.161509229546013	1.0389318676430872	0.1393509092337357
negative_only	TF	TF ChIP-seq	K562	CREB5	CREB5	ENCSR935PEA	ENCFF875JMR	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREB5/CREB5_K562_ENCSR935PEA_ENCFF875JMR_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	14	46	0.5293005671077505	0.8018127941432804	14	50	0.6583213524366665	0.2092187412886461	6	1	0.2268431001890359	0.0174307129161582	6	1	13.041303524062144	0.005025365567206	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.005479969765684051	0.008103868943882885	0.6762164842041954	-0.5644429094904716	-0.2725122270355299	0.6601298594559054	0.6793994150548321
negative_only	TF	TF ChIP-seq	K562	CREM	CREM	ENCSR077DKV	ENCFF021XJN	/rhome/yzhan677/bigdata/ChIP-seq_K562/CREM/CREM_K562_ENCSR077DKV_ENCFF021XJN_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	355	758	13.42155009451796	13.21248039044797	489	1126	1.0182766646311254	0.8084715997587774	138	134	5.217391304347826	2.335715530765208	162	144	2.30165685334794	2.7648564358128e-11	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.13435374149659865	0.1321889159986058	1.0163767550527132	0.023435285862369377	0.20906970406998937	1.015823652932052	0.09233523152094761
negative_only	TF	TF ChIP-seq	K562	DLX4	DLX4	ENCSR017EJY	ENCFF832DBU	/rhome/yzhan677/bigdata/ChIP-seq_K562/DLX4/DLX4_K562_ENCSR017EJY_ENCFF832DBU_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	2	3	0.0756143667296786	0.0522921387484748	4	3	1.4463362340774373	0.6536934372037244	1	1	0.0378071833648393	0.0174307129161582	3	1	2.1694402420574885	0.5315637502661583	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.000944822373393802	0.0006099686301847334	1.548968793866753	0.6313080793197458	0.0233222279812038	1.445998739760554	0.18462587513889395
negative_only	TF	TF ChIP-seq	K562	FOXA3	FOXA3	ENCSR788DXU	ENCFF197SXI	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXA3/FOXA3_K562_ENCSR788DXU_ENCFF197SXI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	162	274	6.1247637051039705	4.776015339027366	218	425	1.300825173221703	0.0110188085445039	67	28	2.5330812854442346	0.4880599616524316	86	34	5.298999778344231	5.441957183238531e-15	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.06141345427059713	0.04783896828163123	1.2837537362647955	0.360368475400606	1.3487483660766042	1.2824003421964043	1.9578653628818488
negative_only	TF	TF ChIP-seq	K562	FOXK1	FOXK1	ENCSR659CCI	ENCFF516ZWP	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXK1/FOXK1_K562_ENCSR659CCI_ENCFF516ZWP_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	91	150	3.440453686200378	2.6146069374237406	125	197	1.3271130253197598	0.0411613700643085	44	22	1.66351606805293	0.3834756841554819	52	27	4.3944636678200695	4.769328419256389e-09	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.03458049886621315	0.026228651097943534	1.3184246012912364	0.39881506801432814	0.8258467487766374	1.3158588531821045	1.3855101780916652
negative_only	TF	TF ChIP-seq	K562	FOXK2	FOXK2	ENCSR302AWT	ENCFF066CWG	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXK2/FOXK2_K562_ENCSR302AWT_ENCFF066CWG_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	215	463	8.128544423440454	8.07042008018128	296	739	1.007839372850172	0.9313349905100176	78	74	2.9489603024574667	1.289872755795712	86	78	2.325324545425831	3.606956687355638e-07	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.08144368858654573	0.08077727431160683	1.0082500218114334	0.011853436953555013	0.05812434325917337	1.0072021459455265	0.03089408017623535
negative_only	TF	TF ChIP-seq	K562	FOXP1	FOXP1	ENCSR530WIV	ENCFF491EEI	/rhome/yzhan677/bigdata/ChIP-seq_K562/FOXP1/FOXP1_K562_ENCSR530WIV_ENCFF491EEI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	151	188	5.708884688090738	3.276974028237755	212	311	1.7870527564026002	3.374321649288386e-07	68	33	2.570888468809074	0.5752135262332229	89	37	4.560999988240966	1.4474158594567513e-13	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.0572562358276644	0.032851167654234924	1.7428980433906542	0.8014881766942743	2.4319106598529827	1.7421208221051363	6.471813521671907
negative_only	TF	TF ChIP-seq	K562	HOMEZ	HOMEZ	ENCSR801JWB	ENCFF601LMD	/rhome/yzhan677/bigdata/ChIP-seq_K562/HOMEZ/HOMEZ_K562_ENCSR801JWB_ENCFF601LMD_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	33	49	1.2476370510396977	0.8541049328917553	41	57	1.4665749914054442	0.0949569987471265	13	6	0.4914933837429111	0.1045842774969496	17	8	4.717768490374874	0.0017803864876873	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.012660619803476946	0.008626699198326943	1.467608816815166	0.5534674768681505	0.3935321181479424	1.4607538289417847	1.0224730203399004
negative_only	TF	TF ChIP-seq	K562	MAZ	MAZ	ENCSR643JRH	ENCFF962GWS	/rhome/yzhan677/bigdata/ChIP-seq_K562/MAZ/MAZ_K562_ENCSR643JRH_ENCFF962GWS_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	241	377	9.111531190926277	6.571378769391669	374	677	1.4252991256835426	5.014180225395102e-05	100	93	3.780718336483932	1.6210563012027193	132	106	2.384604009548556	3.9326204591007074e-09	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.09126984126984126	0.06578947368421052	1.3873015873015873	0.4722814511133195	2.540152421534608	1.3865478631921497	4.299800060188747
negative_only	TF	TF ChIP-seq	K562	MEF2D	MEF2D	ENCSR647ZXA	ENCFF436DME	/rhome/yzhan677/bigdata/ChIP-seq_K562/MEF2D/MEF2D_K562_ENCSR647ZXA_ENCFF436DME_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	113	359	4.272211720226843	6.257625936900819	152	599	0.6685610811143822	0.0001943271341148	43	43	1.625708884688091	0.7495206553948056	51	51	2.188316679477325	0.0003996675164311	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.04289493575207861	0.06265249215754619	0.6846485155644703	-0.5465645666583951	-1.985414216673976	0.6827208534524066	3.711466554142521
negative_only	TF	TF ChIP-seq	K562	MEIS2	MEIS2	ENCSR851BNE	ENCFF937UEE	/rhome/yzhan677/bigdata/ChIP-seq_K562/MEIS2/MEIS2_K562_ENCSR851BNE_ENCFF937UEE_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	384	1042	14.517958412098295	18.162802858636915	597	2403	0.7652415446429102	3.1610568057416024e-05	153	177	5.784499054820416	3.085236186160014	175	186	1.9286122371249013	1.0364993999102205e-08	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.14531368102796674	0.18168351341930986	0.7998176515476961	-0.32225697388021174	-3.6448444465386203	0.7993236795605367	4.500167699605391
negative_only	TF	TF ChIP-seq	K562	MGA	MGA	ENCSR710WLO	ENCFF525MPI	/rhome/yzhan677/bigdata/ChIP-seq_K562/MGA/MGA_K562_ENCSR710WLO_ENCFF525MPI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	254	487	9.603024574669188	8.488757190169077	407	870	1.145208288783142	0.0977889419567994	103	102	3.89413988657845	1.7779327174481436	137	125	2.238491383965073	1.895965907725925e-08	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.09618291761148905	0.08495991634715928	1.1320976025737932	0.1789983439287101	1.1142673845001116	1.1312639011268406	1.0097102527652053
negative_only	TF	TF ChIP-seq	K562	MTF1	MTF1	ENCSR849LXI	ENCFF478MAJ	/rhome/yzhan677/bigdata/ChIP-seq_K562/MTF1/MTF1_K562_ENCSR849LXI_ENCFF478MAJ_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	17	50	0.6427221172022685	0.8715356458079135	20	53	0.7357610350076104	0.2943505542926919	9	5	0.3402646502835539	0.0871535645807913	10	5	3.914112291350531	0.0167498864909411	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.006613756613756613	0.008800975949808295	0.7514799098957514	-0.41219355931684076	-0.22881352860564508	0.7374593572778828	0.5311351420293872
negative_only	TF	TF ChIP-seq	K562	MYNN	MYNN	ENCSR307YJU	ENCFF603EAX	/rhome/yzhan677/bigdata/ChIP-seq_K562/MYNN/MYNN_K562_ENCSR307YJU_ENCFF603EAX_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	19	32	0.718336483931947	0.5577828133170646	23	33	1.289925266565118	0.3687710241311061	11	0	0.4158790170132325	0.0	11	0	inf	3.0455549439422223e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.007369614512471655	0.0056639944231439525	1.3011337868480726	0.37976931232378147	0.16055367061488246	1.287842627599244	0.4332432105965724
negative_only	TF	TF ChIP-seq	K562	NFIC	NFIC	ENCSR796ITY	ENCFF092TVM	/rhome/yzhan677/bigdata/ChIP-seq_K562/NFIC/NFIC_K562_ENCSR796ITY_ENCFF092TVM_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	389	1073	14.706994328922496	18.703154959037825	581	1943	0.7494960110514036	6.071514493912106e-06	155	180	5.860113421550095	3.1375283249084887	192	189	1.921764837126283	9.427252796262174e-09	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.14720332577475434	0.1870860927152318	0.7868213165305453	-0.3458920513071164	-3.9961606301153285	0.7863376184997983	5.216702963898651
negative_only	TF	TF ChIP-seq	K562	NR2F2	NR2F2	ENCSR000BRS	ENCFF118HUH	/rhome/yzhan677/bigdata/ChIP-seq_K562/NR2F2/NR2F2_K562_ENCSR000BRS_ENCFF118HUH_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	268	528	10.132325141776938	9.203416419731566	345	838	1.1123105263828863	0.1858721603960384	109	80	4.120982986767486	1.3944570332926616	121	83	3.039299093059937	7.762030830093328e-14	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.10147392290249434	0.09210526315789473	1.1017168772270813	0.13975352309271727	0.9289087220453727	1.1009308586813316	0.7307856532178111
negative_only	TF	TF ChIP-seq	K562	PATZ1	PATZ1	ENCSR549PVK	ENCFF743JJF	/rhome/yzhan677/bigdata/ChIP-seq_K562/PATZ1/PATZ1_K562_ENCSR549PVK_ENCFF743JJF_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	33	87	1.2476370510396977	1.5164720237057696	37	96	0.8204837091408353	0.3738003250384437	12	12	0.4536862003780718	0.2091685549938992	14	13	2.1743258640334218	0.0754173782787	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.012660619803476946	0.015249215754618333	0.8302472735125797	-0.2683870148845687	-0.2688349726660719	0.8227234208982466	0.42736032531582474
negative_only	TF	TF ChIP-seq	K562	PBX2	PBX2	ENCSR263DFP	ENCFF685CMQ	/rhome/yzhan677/bigdata/ChIP-seq_K562/PBX2/PBX2_K562_ENCSR263DFP_ENCFF685CMQ_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	230	833	8.695652173913043	14.51978385915984	347	1815	0.5606814154233122	1.9275857976611302e-14	89	114	3.364839319470699	1.987101272442043	103	124	1.7174827718749142	0.0002247552513419	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.08711262282690854	0.14525967235970721	0.5997027351899235	-0.7376805420670912	-5.8241316852467975	0.5988830314734589	13.714986282215259
negative_only	TF	TF ChIP-seq	K562	PPARD	PPARD	ENCSR576AMK	ENCFF893YKY	/rhome/yzhan677/bigdata/ChIP-seq_K562/PPARD/PPARD_K562_ENCSR576AMK_ENCFF893YKY_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	12	18	0.4536862003780718	0.3137528324908488	14	18	1.4480313963792886	0.3285605032113202	6	0	0.2268431001890359	0.0	6	0	inf	0.0009835146967362	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.00472411186696901	0.0032241199024050193	1.4652407509550367	0.5511377306357625	0.139933367887223	1.4459987397605547	0.4833846450042572
negative_only	TF	TF ChIP-seq	K562	TBX18	TBX18	ENCSR385IUC	ENCFF405EGZ	/rhome/yzhan677/bigdata/ChIP-seq_K562/TBX18/TBX18_K562_ENCSR385IUC_ENCFF405EGZ_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	60	146	2.2684310018903595	2.5448840857591075	70	225	0.8888476722927321	0.4946376589904792	23	14	0.8695652173913043	0.2440299808262158	26	14	3.585839598997494	0.0001329449135128	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.02286470143613001	0.025531544092018126	0.8955471456690375	-0.15915871065766563	-0.276453083868748	0.8913690861537666	0.30571282192306365
negative_only	TF	TF ChIP-seq	K562	TFAP4	TFAP4	ENCSR784IMK	ENCFF438IYI	/rhome/yzhan677/bigdata/ChIP-seq_K562/TFAP4/TFAP4_K562_ENCSR784IMK_ENCFF438IYI_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	458	711	17.31568998109641	12.39323688338853	776	1382	1.480367624313727	2.714001459976602e-09	224	181	8.468809073724008	3.1549590378246477	307	226	2.8401213141914328	6.06952653075773e-24	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.17328042328042328	0.12399790867898222	1.3974463370106378	0.48279288355855965	4.922453097707878	1.3971886557180042	8.56638992305078
negative_only	TF	TF ChIP-seq	K562	TGIF2	TGIF2	ENCSR028WJI	ENCFF238XIA	/rhome/yzhan677/bigdata/ChIP-seq_K562/TGIF2/TGIF2_K562_ENCSR028WJI_ENCFF238XIA_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	64	68	2.4196597353497165	1.1852884782987625	79	95	2.0672334024659844	4.353821992660901e-05	31	10	1.172022684310019	0.1743071291615827	35	12	6.791775057383321	7.985578963420724e-09	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.024376417233560092	0.011937957476472638	2.041925285929457	1.029930078952715	1.234371257050954	2.041409985544312	4.361129331194204
negative_only	TF	TF ChIP-seq	K562	ZBTB12	ZBTB12	ENCSR172OSX	ENCFF830MTX	/rhome/yzhan677/bigdata/ChIP-seq_K562/ZBTB12/ZBTB12_K562_ENCSR172OSX_ENCFF830MTX_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	71	175	2.684310018903592	3.0503747603276974	87	268	0.8766833166833167	0.3664828318018686	27	21	1.0207939508506616	0.3660449712393236	28	24	2.8071592273272947	0.0004645959134373	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.027021919879062738	0.030585569884977345	0.8834859046499258	-0.17872097703618364	-0.3660647414241054	0.8799935187685661	0.43594636543854914
negative_only	TF	TF ChIP-seq	K562	ZNF212	ZNF212	ENCSR002ZGC	ENCFF435MHH	/rhome/yzhan677/bigdata/ChIP-seq_K562/ZNF212/ZNF212_K562_ENCSR002ZGC_ENCFF435MHH_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	23	46	0.8695652173913043	0.8018127941432804	25	65	1.0852402745995424	0.794915388761221	9	1	0.3402646502835539	0.0174307129161582	11	1	19.58421851289833	0.0002202745439379	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.008881330309901738	0.008103868943882885	1.0959370606067995	0.1321649470595937	0.06775242324802389	1.0844990548204159	0.09967909543118009
negative_only	TF	TF ChIP-seq	K562	ZNF263	ZNF263	ENCSR845GGY	ENCFF295XBK	/rhome/yzhan677/bigdata/ChIP-seq_K562/ZNF263/ZNF263_K562_ENCSR845GGY_ENCFF295XBK_GRCh38_rep1-2.narrowPeak.bed	yes	2645	5737	247	381	9.338374291115311	6.641101621056301	386	725	1.4479826802300255	1.775918844596549e-05	104	75	3.931947069943289	1.3073034687118703	146	92	3.089849140758232	1.8310313873160079e-13	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary.tsv	event_region	0.0935374149659864	0.06648658069013594	1.406861565071638	0.4924803746224291	2.69727267005901	1.4061483807907753	4.750576884362147
control	TF	TF ChIP-seq	GM12878	JUND	JUND	ENCSR000DYS	ENCFF873DJD	/bigdata/wmalab/yzhan677/ChIP-seq_GM12878/JUND/JUND_GM12878_ENCSR000DYS_ENCFF873DJD_GRCh38_rep1-2.narrowPeak.bed	yes	2995	6877	69	306	2.303839732888147	4.449614657554166	79	341	0.5063896371945907	1.1445684190804625e-07	28	38	0.9348914858096828	0.5525665261014978	31	41	1.6984371951111348	0.0428312728649038	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.023197596795727637	0.04456237278278569	0.5205646680620382	-0.9418506988992342	-2.145774924666019	0.5177616288585551	6.941358241310999
control	TF	TF ChIP-seq	GM12878	MEF2A	MEF2A	ENCSR000BKB	ENCFF958GXF	/bigdata/wmalab/yzhan677/ChIP-seq_GM12878/MEF2A/MEF2A_GM12878_ENCSR000BKB_ENCFF958GXF_GRCh38_rep1-2.narrowPeak.bed	yes	2995	6877	170	724	5.676126878130217	10.52784644467064	222	1291	0.5114213073876693	1.1026104075948754e-15	71	113	2.370617696160267	1.6431583539334012	81	121	1.453470212946261	0.0186034954218657	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.05690921228304406	0.10533585344576912	0.5402644059113555	-0.888262458464717	-4.851719566540423	0.5391536538798551	14.95757791251003
control	TF	TF ChIP-seq	GM12878	TBP	TBP	ENCSR000DZZ	ENCFF896UZB	/bigdata/wmalab/yzhan677/ChIP-seq_GM12878/TBP/TBP_GM12878_ENCSR000DZZ_ENCFF896UZB_GRCh38_rep1-2.narrowPeak.bed	yes	2995	6877	137	407	4.574290484140234	5.918278319034463	200	935	0.7620232357811084	0.00717047673851	66	76	2.2036727879799667	1.1051330522029956	79	91	2.0164327685037104	4.619677102204327e-05	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.04589452603471295	0.059246874091305614	0.774632024703695	-0.36841694863837804	-1.3439878348942287	0.7729089842612381	2.144451968736492
control	TF	TF ChIP-seq	HepG2	E2F1	E2F1	ENCSR717ZZW	ENCFF049BWK	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/E2F1/E2F1_HepG2_ENCSR717ZZW_ENCFF049BWK_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	20	258	3.98406374501992	2.997560125479261	30	387	1.342757888642285	0.2273290977454346	9	51	1.7928286852589643	0.5925409550365981	11	66	3.062641689535855	0.0052255233495764	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.040755467196819085	0.030030204460966544	1.3571491745849853	0.44057930705424614	0.9865036195406587	1.3291021958676918	0.6433449717475909
control	TF	TF ChIP-seq	HepG2	ETV5	ETV5	ENCSR096IIB	ENCFF923NCW	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/ETV5/ETV5_HepG2_ENCSR096IIB_ENCFF923NCW_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	46	870	9.163346613545816	10.10805158591844	64	1419	0.8971113127646703	0.541556421621108	20	141	3.98406374501992	1.6382014639247124	23	150	2.491392248609517	0.0006260275140847	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.09244532803180915	0.10112685873605948	0.9141520777688835	-0.12949390379197268	-0.9447049723726249	0.9065393598021704	0.2663562900594937
control	TF	TF ChIP-seq	HepG2	JUND	JUND	ENCSR282ZLP	ENCFF383BYS	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/JUND/JUND_HepG2_ENCSR282ZLP_ENCFF383BYS_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	30	449	5.9760956175298805	5.216684094341815	39	683	1.1548261673776	0.4705599933791411	16	63	3.187250996015936	0.73196235622168	19	74	4.464824612972762	4.862471598501107e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.06063618290258449	0.05221886617100372	1.1611930198563898	0.2156078047995357	0.7594115231880654	1.1455736075741576	0.3273849989476028
control	TF	TF ChIP-seq	HepG2	LCORL	LCORL	ENCSR880PMU	ENCFF606UCO	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/LCORL/LCORL_HepG2_ENCSR880PMU_ENCFF606UCO_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	57	974	11.354581673306772	11.316370396189148	99	1970	1.003809150266479	0.9423334609596516	24	221	4.780876494023905	2.567677471825258	41	273	1.905223499119635	0.0062608836423581	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.1143141153081511	0.11320864312267657	1.009764909771744	0.014019448437582242	0.03821127711762351	1.0033766371884125	0.025795387410826938
control	TF	TF ChIP-seq	HepG2	MEF2A	MEF2A	ENCSR291MJH	ENCFF938PFW	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/MEF2A/MEF2A_HepG2_ENCSR291MJH_ENCFF938PFW_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	14	289	2.788844621513944	3.3577320785407228	19	410	0.8257133132906007	0.6076825000920547	7	34	1.394422310756972	0.395027303357732	11	39	3.565715983363042	0.0064977965135174	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.02882703777335984	0.03363150557620818	0.8571438381799016	-0.22239077011056743	-0.5688874570267788	0.8305738981789106	0.21632327019026235
control	TF	TF ChIP-seq	HepG2	SMAD4	SMAD4	ENCSR826YMT	ENCFF541EKJ	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/SMAD4/SMAD4_HepG2_ENCSR826YMT_ENCFF541EKJ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	67	1194	13.346613545816732	13.872429417915647	93	2243	0.9562583030092994	0.790410675423132	24	197	4.780876494023905	2.288834669455095	29	219	2.1434488031773675	0.0014116178913218	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.1341948310139165	0.13876626394052044	0.9670565972103753	-0.04832776865440424	-0.5258158720989154	0.9620963382650304	0.10214720272451622
control	TF	TF ChIP-seq	HepG2	TBP	TBP	ENCSR798KXG	ENCFF196KRF	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/TBP/TBP_HepG2_ENCSR798KXG_ENCFF196KRF_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	13	58	2.589641434262948	0.673870105727896	20	76	3.918517734997532	0.0001131643028724	7	6	1.394422310756972	0.0697107005925409	9	6	20.27171717171717	1.9014651286540277e-06	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.0268389662027833	0.006796003717472119	3.949227710659122	1.9815705553311609	1.9157713285350522	3.8429385904657227	3.946290547621799
control	TF	TF ChIP-seq	HepG2	TBX2	TBX2	ENCSR410FEH	ENCFF946LHJ	/bigdata/wmalab/yzhan677/ChIP-seq_HepG2/TBX2/TBX2_HepG2_ENCSR410FEH_ENCFF946LHJ_GRCh38_rep1-2.narrowPeak.bed	yes	502	8607	57	1067	11.354581673306772	12.396886255373534	99	2176	0.9051525330918356	0.5300662561750746	30	241	5.9760956175298805	2.800046473800395	42	300	2.2063787889443702	0.0002210941701418	C:\Users\Yusen Zhang\Downloads\baseline_like_overlap_three_class_summary_control.tsv	event_region	0.1143141153081511	0.12401254646840149	0.9217947583817936	-0.1174825308123804	-1.0423045820667625	0.9159220661869857	0.27566984192224686
